Customer_Index,Churn_Probability,Predicted_Churn_Baseline,Predicted_Churn_Tuned
7675,0.05,0,0
7872,0.02,0,0
4067,0.16,0,1
11799,0.04,0,0
11897,0.12,0,1
9046,0.07,0,0
7823,0.02,0,0
2768,0.03,0,0
8656,0.02,0,0
7585,0.11,0,1
9707,0.12,0,1
7698,0.12,0,1
4604,0.06,0,0
8510,0.09,0,0
6150,0.21,0,1
12559,0.18,0,1
13973,0.21,0,1
11534,0.03,0,0
8731,0.04,0,0
12643,0.09,0,0
1881,0.28,0,1
3172,0.08,0,0
12885,0.07,0,0
7899,0.03,0,0
5112,0.1,0,1
5316,0.09,0,0
2343,0.11,0,1
11058,0.01,0,0
6967,0.1,0,1
11983,0.16,0,1
14140,0.01,0,0
14498,0.07,0,0
10891,0.13,0,1
11810,0.0,0,0
7906,0.03,0,0
5210,0.06,0,0
8954,0.07,0,0
8902,0.1,0,1
5291,0.06,0,0
8457,0.13,0,1
12330,0.04,0,0
10911,0.01,0,0
582,0.08,0,0
13814,0.02,0,0
2137,0.12,0,1
12757,0.03,0,0
6619,0.14,0,1
6461,0.0,0,0
6144,0.06,0,0
1852,0.12,0,1
10562,0.13,0,1
7171,0.13,0,1
11958,0.14,0,1
6712,0.11,0,1
12285,0.07,0,0
4554,0.09,0,0
9819,0.08,0,0
7382,0.09,0,0
8940,0.14,0,1
12859,0.08,0,0
12838,0.19,0,1
1118,0.13,0,1
8073,0.05,0,0
3203,0.11,0,1
561,0.48,0,1
2330,0.07,0,0
6999,0.03,0,0
13522,0.08,0,0
2594,0.02,0,0
850,0.03,0,0
10717,0.29,0,1
2446,0.14,0,1
8578,0.29,0,1
3379,0.09,0,0
12246,0.15,0,1
2652,0.02,0,0
12921,0.03,0,0
2217,0.09,0,0
12853,0.05,0,0
7530,0.16,0,1
1126,0.09,0,0
2033,0.05,0,0
5118,0.09,0,0
2786,0.23,0,1
13868,0.33,0,1
3873,0.07,0,0
11856,0.01,0,0
56,0.5,1,1
3706,0.03,0,0
8984,0.12,0,1
3367,0.0,0,0
14584,0.15,0,1
8693,0.15,0,1
2670,0.05,0,0
12996,0.01,0,0
3345,0.08,0,0
2057,0.09,0,0
6928,0.02,0,0
9365,0.1,0,1
7104,0.0,0,0
3730,0.12,0,1
12071,0.07,0,0
2815,0.03,0,0
12808,0.07,0,0
12612,0.19,0,1
14378,0.13,0,1
5386,0.04,0,0
12563,0.1,0,1
2380,0.21,0,1
12496,0.03,0,0
10326,0.1,0,1
10468,0.07,0,0
3970,0.18,0,1
4602,0.1,0,1
1073,0.05,0,0
10744,0.01,0,0
8645,0.01,0,0
6765,0.08,0,0
938,0.12,0,1
10433,0.08,0,0
10062,0.19,0,1
13588,0.02,0,0
5275,0.09,0,0
7243,0.02,0,0
3964,0.13,0,1
5772,0.04,0,0
10405,0.02,0,0
11422,0.21,0,1
7472,0.06,0,0
11372,0.07,0,0
5412,0.07,0,0
8789,0.03,0,0
98,0.09,0,0
11649,0.03,0,0
13825,0.24,0,1
12025,0.28,0,1
2393,0.38,0,1
14170,0.1,0,1
5890,0.05,0,0
8336,0.04,0,0
8915,0.06,0,0
8300,0.09,0,0
7351,0.06,0,0
887,0.08,0,0
11070,0.15,0,1
13240,0.1,0,1
7501,0.17,0,1
11768,0.07,0,0
9868,0.2,0,1
5717,0.13,0,1
11433,0.22,0,1
9834,0.07,0,0
11628,0.09,0,0
8726,0.38,0,1
1352,0.08,0,0
3039,0.08,0,0
9678,0.15,0,1
4106,0.02,0,0
13104,0.2,0,1
11683,0.1,0,1
9030,0.37,0,1
13521,0.02,0,0
1029,0.06,0,0
11784,0.03,0,0
3885,0.13,0,1
11181,0.11,0,1
13776,0.06,0,0
6084,0.09,0,0
9909,0.04,0,0
8330,0.11,0,1
898,0.35,0,1
2423,0.19,0,1
1930,0.09,0,0
11401,0.1,0,1
7280,0.05,0,0
8346,0.06,0,0
14509,0.06,0,0
12882,0.27,0,1
584,0.05,0,0
4191,0.12,0,1
13134,0.14,0,1
13961,0.09,0,0
10288,0.07,0,0
5804,0.21,0,1
2244,0.01,0,0
9473,0.21,0,1
3889,0.03,0,0
2373,0.19,0,1
2085,0.1,0,1
5136,0.05,0,0
4297,0.03,0,0
10315,0.22,0,1
2578,0.07,0,0
6248,0.2,0,1
9380,0.04,0,0
8103,0.09,0,0
994,0.17,0,1
1874,0.07,0,0
12992,0.08,0,0
9552,0.12,0,1
8816,0.04,0,0
9498,0.1,0,1
2689,0.1,0,1
2006,0.11,0,1
2500,0.05,0,0
5194,0.14,0,1
10757,0.17,0,1
11141,0.01,0,0
6553,0.03,0,0
4792,0.06,0,0
4313,0.23,0,1
12739,0.02,0,0
11919,0.04,0,0
7231,0.05,0,0
1283,0.06,0,0
8694,0.1,0,1
9937,0.28,0,1
1578,0.03,0,0
66,0.03,0,0
7084,0.16,0,1
13477,0.25,0,1
11135,0.21,0,1
8691,0.18,0,1
12510,0.05,0,0
13815,0.17,0,1
8766,0.07,0,0
5266,0.07,0,0
5808,0.04,0,0
8820,0.12,0,1
8420,0.03,0,0
2817,0.05,0,0
552,0.04,0,0
8157,0.31,0,1
14329,0.26,0,1
7622,0.06,0,0
1615,0.05,0,0
9404,0.02,0,0
3260,0.1,0,1
1017,0.02,0,0
13636,0.02,0,0
787,0.02,0,0
9348,0.03,0,0
7473,0.06,0,0
14536,0.06,0,0
13112,0.05,0,0
2440,0.02,0,0
3042,0.17,0,1
716,0.01,0,0
7302,0.15,0,1
169,0.1,0,1
4166,0.1,0,1
9916,0.08,0,0
3448,0.0,0,0
6906,0.03,0,0
5463,0.02,0,0
1089,0.05,0,0
4144,0.04,0,0
13496,0.06,0,0
7699,0.03,0,0
13615,0.06,0,0
7304,0.03,0,0
7876,0.04,0,0
4089,0.05,0,0
12051,0.0,0,0
2701,0.07,0,0
9126,0.04,0,0
7750,0.13,0,1
9312,0.16,0,1
9604,0.06,0,0
4901,0.12,0,1
1150,0.07,0,0
7881,0.1,0,1
11529,0.07,0,0
10777,0.04,0,0
5107,0.05,0,0
3232,0.17,0,1
9369,0.06,0,0
7236,0.04,0,0
12282,0.08,0,0
6190,0.12,0,1
8884,0.26,0,1
3931,0.16,0,1
6199,0.03,0,0
2499,0.02,0,0
10048,0.17,0,1
5949,0.06,0,0
7559,0.11,0,1
12544,0.05,0,0
6766,0.09,0,0
558,0.08,0,0
11826,0.04,0,0
9892,0.05,0,0
13283,0.26,0,1
1738,0.04,0,0
5268,0.06,0,0
5847,0.15,0,1
11493,0.06,0,0
14126,0.06,0,0
462,0.09,0,0
7538,0.05,0,0
298,0.11,0,1
118,0.16,0,1
1370,0.07,0,0
6285,0.06,0,0
10594,0.11,0,1
10063,0.1,0,1
11507,0.04,0,0
12725,0.07,0,0
13885,0.03,0,0
13937,0.22,0,1
8278,0.03,0,0
4000,0.09,0,0
1299,0.14,0,1
12421,0.09,0,0
9353,0.07,0,0
9384,0.11,0,1
12935,0.08,0,0
773,0.04,0,0
7086,0.01,0,0
11776,0.0,0,0
5061,0.02,0,0
14164,0.04,0,0
12816,0.16,0,1
1765,0.1,0,1
10182,0.0,0,0
11064,0.22,0,1
13806,0.21,0,1
4092,0.06,0,0
2539,0.12,0,1
1158,0.01,0,0
7017,0.03,0,0
6685,0.05,0,0
6204,0.26,0,1
8770,0.05,0,0
5189,0.03,0,0
5731,0.08,0,0
5160,0.05,0,0
10211,0.1,0,1
9493,0.04,0,0
7265,0.12,0,1
7803,0.16,0,1
3046,0.11,0,1
5274,0.29,0,1
14101,0.05,0,0
2640,0.08,0,0
885,0.11,0,1
5329,0.02,0,0
4435,0.16,0,1
12606,0.14,0,1
4105,0.18,0,1
5668,0.1,0,1
3429,0.2,0,1
8576,0.02,0,0
2782,0.04,0,0
11343,0.12,0,1
8563,0.14,0,1
5941,0.01,0,0
8147,0.13,0,1
3789,0.2,0,1
1063,0.06,0,0
7770,0.21,0,1
1546,0.0,0,0
13406,0.2,0,1
1286,0.08,0,0
3779,0.08,0,0
4777,0.0,0,0
13435,0.11,0,1
11895,0.02,0,0
3426,0.08,0,0
12485,0.06,0,0
7070,0.07,0,0
3960,0.12,0,1
7205,0.12,0,1
1055,0.15,0,1
4087,0.19,0,1
9840,0.03,0,0
9486,0.35,0,1
4995,0.07,0,0
7620,0.08,0,0
8115,0.04,0,0
2063,0.06,0,0
951,0.04,0,0
4892,0.08,0,0
10252,0.21,0,1
14197,0.03,0,0
3007,0.02,0,0
9887,0.1,0,1
10422,0.07,0,0
11384,0.22,0,1
11931,0.07,0,0
14405,0.04,0,0
11082,0.09,0,0
11829,0.1,0,1
10965,0.05,0,0
2215,0.17,0,1
2115,0.04,0,0
6542,0.01,0,0
2167,0.14,0,1
12195,0.05,0,0
5093,0.16,0,1
1594,0.07,0,0
12595,0.05,0,0
14181,0.16,0,1
7366,0.05,0,0
4872,0.05,0,0
3005,0.09,0,0
2154,0.02,0,0
2723,0.43,0,1
4818,0.09,0,0
9067,0.01,0,0
10944,0.05,0,0
277,0.2,0,1
10271,0.07,0,0
8791,0.11,0,1
5967,0.11,0,1
346,0.31,0,1
10617,0.13,0,1
13569,0.07,0,0
1531,0.0,0,0
10265,0.2,0,1
10814,0.34,0,1
8265,0.05,0,0
9572,0.16,0,1
11765,0.17,0,1
5614,0.09,0,0
7378,0.23,0,1
4699,0.13,0,1
7541,0.05,0,0
8636,0.17,0,1
2902,0.02,0,0
5010,0.05,0,0
6883,0.06,0,0
10674,0.19,0,1
1421,0.13,0,1
13076,0.0,0,0
5528,0.08,0,0
12379,0.06,0,0
14007,0.04,0,0
229,0.09,0,0
13222,0.24,0,1
6785,0.05,0,0
593,0.06,0,0
6902,0.03,0,0
12804,0.04,0,0
1551,0.07,0,0
13925,0.04,0,0
2179,0.13,0,1
1906,0.09,0,0
8458,0.0,0,0
6958,0.01,0,0
10283,0.13,0,1
4804,0.07,0,0
5334,0.04,0,0
12758,0.1,0,1
8050,0.02,0,0
11023,0.02,0,0
4965,0.09,0,0
14429,0.03,0,0
3510,0.12,0,1
3848,0.18,0,1
1051,0.07,0,0
12692,0.19,0,1
3858,0.22,0,1
7309,0.0,0,0
8461,0.13,0,1
12795,0.23,0,1
6468,0.09,0,0
3828,0.14,0,1
13411,0.14,0,1
2506,0.05,0,0
12878,0.02,0,0
5244,0.2,0,1
818,0.07,0,0
11206,0.03,0,0
5114,0.2,0,1
11416,0.05,0,0
14466,0.21,0,1
6404,0.13,0,1
12668,0.12,0,1
13425,0.1,0,1
14124,0.44,0,1
6734,0.27,0,1
1690,0.18,0,1
12089,0.06,0,0
9355,0.0,0,0
7325,0.15,0,1
13014,0.04,0,0
10407,0.21,0,1
3955,0.21,0,1
13467,0.07,0,0
12156,0.06,0,0
3130,0.15,0,1
9633,0.02,0,0
9421,0.02,0,0
3243,0.16,0,1
4287,0.12,0,1
6098,0.04,0,0
10147,0.1,0,1
8711,0.12,0,1
4132,0.04,0,0
1704,0.28,0,1
9813,0.22,0,1
5948,0.07,0,0
1533,0.07,0,0
1653,0.02,0,0
5404,0.08,0,0
7700,0.29,0,1
8648,0.16,0,1
14054,0.09,0,0
800,0.07,0,0
5122,0.06,0,0
4492,0.12,0,1
11596,0.14,0,1
855,0.12,0,1
12437,0.25,0,1
6622,0.06,0,0
3954,0.17,0,1
1706,0.06,0,0
6582,0.01,0,0
5178,0.1,0,1
4694,0.19,0,1
10591,0.06,0,0
6284,0.15,0,1
4339,0.04,0,0
1666,0.04,0,0
4482,0.07,0,0
11516,0.12,0,1
8057,0.24,0,1
3386,0.03,0,0
12380,0.2,0,1
4500,0.39,0,1
9174,0.09,0,0
1599,0.07,0,0
5315,0.11,0,1
4126,0.0,0,0
8893,0.04,0,0
2378,0.0,0,0
2034,0.14,0,1
3270,0.06,0,0
4645,0.16,0,1
1730,0.02,0,0
109,0.0,0,0
3551,0.08,0,0
1729,0.21,0,1
8137,0.21,0,1
756,0.09,0,0
10290,0.13,0,1
4252,0.2,0,1
4439,0.02,0,0
14243,0.11,0,1
8245,0.07,0,0
2649,0.03,0,0
12086,0.17,0,1
5570,0.08,0,0
1942,0.08,0,0
10376,0.04,0,0
6977,0.13,0,1
12620,0.06,0,0
